SampleID,precision_mean,precision_ver,recall_mean,recall_var,f1_mean,f1_var
752650,0.0,0.0,0.0,0.0,0.0,0.0
752652,0.0,0.0,0.0,0.0,0.0,0.0
752653,0.0,0.0,0.0,0.0,0.0,0.0
752655,0.0,0.0,0.0,0.0,0.0,0.0
752656,0.0,0.0,0.0,0.0,0.0,0.0
752657,0.0,0.0,0.0,0.0,0.0,0.0
752658,0.0,0.0,0.0,0.0,0.0,0.0
752659,0.553968253968254,0.0007659360040312415,1.0,0.0,0.7125541125541126,0.0005517137984670463
752660,0.0,0.0,0.0,0.0,0.0,0.0
752662,0.0,0.0,0.0,0.0,0.0,0.0
752663,0.0,0.0,0.0,0.0,0.0,0.0
752664,0.0,0.0,0.0,0.0,0.0,0.0
752665,0.0,0.0,0.0,0.0,0.0,0.0
752666,0.0,0.0,0.0,0.0,0.0,0.0
752667,0.0,0.0,0.0,0.0,0.0,0.0
752669,0.0,0.0,0.0,0.0,0.0,0.0
752670,0.0,0.0,0.0,0.0,0.0,0.0
752671,0.0,0.0,0.0,0.0,0.0,0.0
752672,0.0,0.0,0.0,0.0,0.0,0.0
752673,0.0,0.0,0.0,0.0,0.0,0.0
752674,0.0,0.0,0.0,0.0,0.0,0.0
752675,0.8678571428571429,7.653061224489838e-05,1.0,0.0,0.9292307692307691,2.5246548323471767e-05
752676,0.0,0.0,0.0,0.0,0.0,0.0
752677,0.0,0.0,0.0,0.0,0.0,0.0
752679,0.0,0.0,0.0,0.0,0.0,0.0
752680,0.0,0.0,0.0,0.0,0.0,0.0
752681,0.0,0.0,0.0,0.0,0.0,0.0
752682,0.0,0.0,0.0,0.0,0.0,0.0
752683,0.0,0.0,0.0,0.0,0.0,0.0
752684,0.0,0.0,0.0,0.0,0.0,0.0
752685,0.0,0.0,0.0,0.0,0.0,0.0
752687,0.0,0.0,0.0,0.0,0.0,0.0
752689,0.0,0.0,0.0,0.0,0.0,0.0
752690,0.0,0.0,0.0,0.0,0.0,0.0
752691,0.0,0.0,0.0,0.0,0.0,0.0
752692,0.0,0.0,0.0,0.0,0.0,0.0
752694,0.0,0.0,0.0,0.0,0.0,0.0
752695,0.0,0.0,0.0,0.0,0.0,0.0
752696,0.7928571428571429,0.0027551020408163236,1.0,0.0,0.8835164835164834,0.0010433522521434604
752697,0.0,0.0,0.0,0.0,0.0,0.0
752698,0.0,0.0,0.0,0.0,0.0,0.0
752699,0.0,0.0,0.0,0.0,0.0,0.0
752700,0.0,0.0,0.0,0.0,0.0,0.0
752704,0.5789682539682539,0.0005675233056185438,1.0,0.0,0.7330669330669333,0.00035225513746992297
752705,0.0,0.0,0.0,0.0,0.0,0.0
752706,0.0,0.0,0.0,0.0,0.0,0.0
752707,0.8678571428571429,7.653061224489838e-05,1.0,0.0,0.9292307692307691,2.5246548323471767e-05
752708,0.0,0.0,0.0,0.0,0.0,0.0
752709,0.95,0.00375,1.0,0.0,0.9733333333333334,0.0010666666666666663
752711,0.0,0.0,0.0,0.0,0.0,0.0
752712,0.0,0.0,0.0,0.0,0.0,0.0
752713,0.0,0.0,0.0,0.0,0.0,0.0
752714,0.0,0.0,0.0,0.0,0.0,0.0
752715,0.6035714285714284,0.0006887755102040824,1.0,0.0,0.7524475524475525,0.0004225145483886747
752716,0.0,0.0,0.0,0.0,0.0,0.0
752717,0.0,0.0,0.0,0.0,0.0,0.0
752719,0.8198412698412698,0.002164273116654067,1.0,0.0,0.9002747252747252,0.0008117980920178704
752720,0.0,0.0,0.0,0.0,0.0,0.0
752722,0.6035714285714284,0.0006887755102040824,1.0,0.0,0.7524475524475525,0.0004225145483886747
752724,0.0,0.0,0.0,0.0,0.0,0.0
752727,0.0,0.0,0.0,0.0,0.0,0.0
752728,0.0,0.0,0.0,0.0,0.0,0.0
752730,0.5789682539682539,0.0005675233056185438,1.0,0.0,0.7330669330669333,0.00035225513746992297
752732,0.0,0.0,0.0,0.0,0.0,0.0
752733,0.0,0.0,0.0,0.0,0.0,0.0
752734,0.0,0.0,0.0,0.0,0.0,0.0
752735,0.0,0.0,0.0,0.0,0.0,0.0
752736,0.0,0.0,0.0,0.0,0.0,0.0
752739,0.6607142857142858,0.0019132653061224498,1.0,0.0,0.7948717948717949,0.000986193293885598
752740,0.0,0.0,0.0,0.0,0.0,0.0
752741,0.0,0.0,0.0,0.0,0.0,0.0
752743,0.0,0.0,0.0,0.0,0.0,0.0
752745,0.0,0.0,0.0,0.0,0.0,0.0
752746,0.0,0.0,0.0,0.0,0.0,0.0
752747,0.5285714285714285,0.0012244897959183664,1.0,0.0,0.690909090909091,0.0008815426997245196
752749,0.0,0.0,0.0,0.0,0.0,0.0
752750,0.0,0.0,0.0,0.0,0.0,0.0
752751,0.0,0.0,0.0,0.0,0.0,0.0
752753,0.7666666666666667,0.0011111111111111122,1.0,0.0,0.8675324675324674,0.0004317760161916009
752754,0.0,0.0,0.0,0.0,0.0,0.0
752755,0.0,0.0,0.0,0.0,0.0,0.0
752756,0.0,0.0,0.0,0.0,0.0,0.0
752757,0.0,0.0,0.0,0.0,0.0,0.0
752760,0.0,0.0,0.0,0.0,0.0,0.0
752764,0.553968253968254,0.0007659360040312415,1.0,0.0,0.7125541125541126,0.0005517137984670463
752766,0.0,0.0,0.0,0.0,0.0,0.0
752770,0.0,0.0,0.0,0.0,0.0,0.0
752772,0.0,0.0,0.0,0.0,0.0,0.0
